ASV	1103_V2_D1	1103_V6_D29	2103_V2_D1	2103_V6_D29	2202_V2_D1	2202_V5_D22	3204_V2_D1	3204_V6_D29	3216_V2_D1	3216_V6_D29	3218_V2_D1	3218_V6_D29	taxonomy
a5ec531682184cfe7512196a43762ee8	0	0	0	0	10	1023	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
582fae36f33acd1efdcaf7cacf00ef0a	259	147	347	189	0	25	0	0	63	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
e61ddce12d1e1a1a2588530087b9e2a2	0	0	0	0	0	0	239	789	0	0	0	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum
257a3feb1cfa43f2c55429863b0f16b3	0	0	494	525	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
0488987a5877fafdc41575c2d4a786f9	0	0	0	0	0	0	0	0	46	969	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
f633cf95435defb67b3de0a9b69bb3cf	0	0	348	659	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__bifidum
b0553a7cf3e72573824b0dacf2747ae5	61	56	33	65	26	197	0	0	23	313	38	156	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
2434b66e7d38f1d1598b04cd84940602	0	0	0	0	181	774	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Gemmiger; s__formicilis
ec098ad12ef2923b449a01762462578b	46	711	25	37	80	34	0	0	12	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
be1fe9bfe424ad27f568d8e2d7b42c19	0	0	129	147	130	75	0	0	34	0	89	329	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
bc0730096682c48820678c59700fe66f	0	0	755	174	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
339244424f4308eaa45452de653149d9	0	0	0	0	0	0	0	0	0	0	202	693	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
66ee699f60613ede744c9f6cbf2ca7d4	0	0	0	0	0	0	0	0	0	0	179	696	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
aaa27b7e082705536d13eccdced0cbe9	0	0	0	60	0	14	57	388	0	259	53	43	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
c96cf2618b5bae7bc0014b73816f4454	229	237	0	0	351	0	0	0	52	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__
6b848edd5e6addf3329617c46b3c83a1	116	0	0	0	0	0	341	404	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
903c067aded6518511dcce08264ceefa	0	0	713	133	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
c39cea2193e0d56af9669a1b2d5c21be	265	147	123	188	0	0	0	0	0	0	53	32	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
c6da490b249d5d89af322503daac81d9	0	0	0	0	0	0	0	0	639	166	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
6251bd9ebf43fae466939ab366f6e547	51	85	0	0	0	619	0	0	0	42	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
208134d9710bcf4724a053b364b131ae	178	617	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus
692ccf24a79f0ba4f3ae44fc3fb3b6c8	0	0	0	0	0	0	0	0	0	0	67	728	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
d69ac786af81b20a2dd739c569ea4810	0	0	0	0	0	0	0	0	777	18	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
8af75762ed813e1c430df4393cbaebbe	748	42	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__
d4b9487f80a46f105daa14816456c5f6	0	0	0	0	0	0	0	0	40	0	75	672	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
4f334be4123a36681c1ab5f8a0ab86d1	0	0	79	0	109	173	0	0	154	0	69	199	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis
1c754f0076d37b2d4bd6b63a31fa0a2a	716	44	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__
fb7a1c0b3625f00ee42dbfcbaa001f12	188	487	29	43	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
7ce20dc0d050d5b02daef50d77765562	77	208	0	0	50	401	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4b6ce76c5441060cc848fa63ae50bde1	0	0	0	0	0	0	0	0	726	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
19ff2a801156e1930f697799d400fa95	0	0	548	21	0	0	0	0	94	55	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
9710ba1f3be2b4b6efbf06b9feccfc7a	227	275	50	164	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
20913612f7b9c432e4a1ab21ab4b6104	0	0	0	0	0	0	0	0	613	97	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
b5e3497608adb66df7d662dd8196ed2f	0	0	0	0	0	0	0	0	0	0	85	621	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
bdff742b3ce82787e3db05ccee92c7ae	665	41	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__
428c3b7737a8a8d1ef45d1d1e38c243e	677	27	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__
552fc077762a3db3428dacd602ebc351	0	0	0	0	0	0	0	0	0	0	118	585	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme
2dbfae7250efa55031d863ee039b5949	0	0	0	0	23	51	0	0	0	0	298	329	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
b4dba10e10429ca35c466ea72712efcb	0	0	0	167	0	0	0	0	395	133	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
26547c96837ae7efcfa67fca0cc71140	0	0	0	0	0	0	0	0	0	0	289	405	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
f51d9f310a6b219ce2348bccb775a142	0	0	31	72	0	0	0	0	92	359	0	139	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
1247c5b288754a2af23a12dfc3c6fc87	0	0	366	322	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__callidus
27272fabb7659e7b851c87d0977cf17e	680	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
026a7201865e340fc468259cc1429fd4	104	68	23	37	0	0	0	0	38	409	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
06f4e7cdceb19af8b47855411e1692ac	34	0	0	0	129	252	0	264	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella; s__lenta
b7ff5b3d93e067e2053a43dde8473777	0	0	201	117	0	0	0	0	73	286	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
68c580aed10a8f68256db3dfc2497a32	0	0	43	627	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
8462d04767d035222ad64d5b86c8651c	97	16	0	0	0	0	168	376	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
0246885cf7157b74ba80daf1b827b996	55	272	118	126	0	0	0	0	58	10	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus
2555ab896130cd0373de325088a94110	0	0	46	53	25	64	121	28	0	0	16	283	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
101637aba474a6614786486ad42acb11	138	0	34	0	44	0	69	166	100	0	78	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__infantis
b70847737230221570797e85fd20a1d2	0	0	0	0	0	0	0	371	86	157	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium
bdf0e4125f897c19591bf26d5e09d2bf	0	0	0	0	0	0	0	0	0	601	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
7805508b1a77ecfae0400c2ba3d574fb	0	0	413	181	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
2f4dc796a1a0c8df6c393cfc2b60ddfc	65	188	0	0	0	330	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus
c55b486b00eb7dd2bd960c38c024d1d1	12	26	32	26	0	0	0	0	141	269	0	71	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
e412a7bdbe75c4cbe282f912ab058e1b	29	9	0	0	0	148	81	310	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
acec9ba54272ebb3242288c517874590	0	0	478	96	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
b9d7abdd0e15f586d1284ee18adc7ddc	0	0	559	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
358d0319300679ea6627c1320ba7924c	0	0	557	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
34f6a9f2891692941ec6fdb0095c4012	0	0	4	83	0	0	0	0	162	307	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
73b9a313c153726841a55e295f19bdb5	139	40	17	0	0	39	203	0	0	0	0	104	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
b17b0c708069207e114ebcf8946a7421	235	28	0	0	58	129	0	88	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella; s__lenta
105fdd86cb707cc80869f154dde41c31	0	0	319	213	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__; s__
4abaa483334092f021534a979086baeb	279	252	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
c6fb2035b37373282e37d128e2c9c5dc	46	480	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__callidus
ef74f2c494844b34f9657c28628bc738	427	88	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
4ef2416fb45deb4f5bc5598f033d08fc	0	0	0	0	0	0	0	0	0	511	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
0483ff2c0b34f807f5f2e6bfebdc7a4b	0	0	234	271	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
6a57339163b1db2da81ab332dc9b1823	6	280	191	18	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
d9bd32bd262163d1667193e228b6de18	0	0	0	0	0	0	0	0	164	329	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
18eb929cf9350e0af65cf863c2786858	28	72	194	0	105	0	0	0	84	0	0	9	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
77087c966bd1f46d43d2c4913475bc98	0	0	0	0	63	379	50	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
28f2f4ae6bd7ec6266c2f3faa1a2b637	319	169	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
90a6a2e2d877d2a6edf0e88a431c88ff	0	0	0	0	0	0	0	0	0	486	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
5f3d93282ca03f13bdb9e10a6e97769a	0	0	0	0	294	183	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
f52af6e4331bd2b0eb51313fdd57600b	0	353	97	24	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
1f2dda5d2f361fc8d646e55a515ae1e4	0	0	0	7	0	0	0	0	144	84	11	224	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
a1b97046d3d7d7b1e7f0ffdb5c1eb030	0	0	0	0	0	0	204	266	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
61d96a1395c98563bd419df4e71674cf	87	369	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
423b062712b041c4b963a34e5f0efbc6	0	0	0	0	0	455	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
6401d2b5e25240e725fe8ddd48e4c590	20	0	0	0	0	0	83	349	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
f37df2adf4951e7edb9215431cbf3076	0	0	0	0	286	164	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
105344b0b04df4d06036c8c91f439255	0	0	37	37	0	0	0	0	134	106	7	126	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
39028a6644ed26295b250127e5436a48	0	0	445	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis
3153d6c5a7eabae1e28b3f2c0e4f5ac7	0	0	0	0	0	0	0	0	413	23	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
3ce39f8aa7e26340ed9af9d93c95e4af	0	0	364	72	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
a0b30cee9b94558ba5903062636fca94	0	0	0	0	0	0	0	0	0	0	0	424	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
6e7317c14238561fe5865674e3a3206d	0	0	94	0	28	0	65	78	154	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
b1f914aca311f8af324b2eda493cda68	50	29	21	7	18	92	57	26	40	0	9	67	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
cbaf30f19ef8f4023ec916218baebb9b	0	0	0	0	0	0	0	0	416	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
24522f7485582e07564aed7c426af59d	0	0	183	30	0	0	39	0	162	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar
4df8473b0be4ef1e59f0b0709c586919	15	18	0	17	0	20	124	177	0	7	6	25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
54a0e1c01bbbea74aa53268ffff71644	287	122	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia
62c336937d9c98f93521f014e1f21a63	149	62	0	0	0	0	0	0	0	0	0	196	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus; s__pullicaecorum
87e78246820b532cd7477daab3b52ad9	0	0	0	0	0	346	0	0	0	60	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
32d1b8c1e13d30df0aaa7f3d5db08681	0	0	0	0	0	0	0	0	15	0	29	359	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
e655845f5f4ce1633524c0c9a0b15927	0	0	371	13	0	0	0	0	18	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
557156f08d4eab8818ea1914d5f83ed0	0	0	0	0	0	0	0	0	0	0	0	400	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
f664a73e7de6e00ff70e013369499cbd	17	289	13	0	9	51	0	0	17	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
9cda306bfa89b41598d23c5f3b44784b	0	0	258	32	0	0	0	0	0	0	6	95	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
3e93687b8cd83adb12e013fac46aab64	0	0	276	114	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
eedfa9846d276457a5ce7afbed499f09	0	0	0	0	0	0	0	0	193	197	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
f09b7c245db37f29502df5063b349800	0	0	0	0	0	0	0	384	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
e322286588d2effda49041d07069629b	0	8	0	0	0	0	0	0	0	0	172	202	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__colinum
494e65560668c776b1b9e745b349c50d	22	105	0	0	0	254	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
9db82b21d1c5175ea24add33bbd06786	321	59	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia; s__
a82fbdd829210fe06028aa0806184031	254	122	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis
1875d4e7a11ed24c92a865355693b86c	0	83	244	17	0	0	0	0	0	0	0	30	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
df65d24c89c2087a72a00521359f99aa	0	0	0	0	0	0	0	0	0	0	0	374	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
98fcc7e4135d41152d2db711de5c1255	0	0	170	102	0	3	0	29	0	69	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
a8c9933bb4c14957903ac4c060173c97	27	0	0	0	0	0	154	187	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
16af97c9cd594e26b3f7685345fc8cd3	0	0	36	57	0	0	0	0	33	0	66	175	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
cbe2abdf95ba4f41c1453328d1e0230c	0	0	38	35	0	56	0	0	16	0	34	188	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
043725553161aec1ef32356926336851	0	0	0	0	362	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
7a1a7d3362a2f4e3bb2b0f088b9a6b84	53	11	0	21	8	66	0	116	0	0	0	83	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum
75fa8724226c4b0c32ddc3b2ffc64cc5	148	0	0	0	0	208	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
b2d1249fd9754c79558be225647e60c4	0	0	0	0	0	0	0	0	273	81	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
20a4ef09ca6e01e1cc0421853f672b7e	11	21	30	12	26	37	46	35	0	0	0	133	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
5462e5a739044feca51d38a378893c01	0	0	0	0	0	0	0	0	22	328	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
cd33343b747cb20a2c7f908be741c159	0	0	52	261	18	14	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
eb05bb7f0dda38d3d377f24fdb2a9476	0	0	123	219	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
d6fb5a6d274b2864d58729b26b6573e5	0	0	0	0	0	0	0	0	15	324	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4595db49426fb88614f6d6e90d952ae9	0	0	125	212	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
a8f3507ee57026a970e37ec26a53554f	0	0	0	0	0	32	0	0	0	0	149	156	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
866ea1cc638e4ceb9195a8a6a1869754	0	0	0	0	0	0	0	0	0	0	123	212	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
747a284c95e1af0ec02d6582f6565774	0	0	239	0	0	0	0	0	64	30	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4a1547af0bbae2aff8f3222d2fba2102	0	0	68	116	0	0	0	0	58	0	63	22	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
3a71e9a054fdfb756bfc1881602b808d	0	0	150	40	0	0	0	0	0	4	61	71	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__
eef556a47f236aa10eccc36fb7f8d469	0	0	0	0	0	0	0	0	0	326	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__
9678a456eddc7a878c53dba9a2aed179	0	0	198	122	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__D168
414ea75fb1462d10153c7bed625b4b99	0	0	196	121	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia; s__
4b9aa83dd2faf0fde6d55a983598efad	0	0	238	79	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
